4	1	9		10.624	LMS	93.85%	VP	6.15%
4	2	9		16.9526	LMS	84.67%	VP	15.33%
4	3	9		21.3032	LMS	70.9%	VP	29.1%
4	4	9		22.5318	LMS	54.69%	VP	45.31%
4	5	9		20.3046	VP	63.63%	LMS	36.37%
4	6	9		14.8285	VP	80.52%	LMS	19.48%
4	7	9		8.0852	VP	92.83%	LMS	7.17%
4	8	9		2.4079	VP	98.92%	LMS	1.08%
4	1	10		11.3391	LMS	96.11%	VP	3.89%
4	2	10		18.4176	LMS	89.0%	VP	11.0%
4	3	10		24.2139	LMS	78.86%	VP	21.14%
4	4	10		26.7804	LMS	64.27%	VP	35.73%
4	5	10		26.8531	VP	50.85%	LMS	49.15%
4	6	10		23.2452	VP	66.99%	LMS	33.01%
4	7	10		16.5307	VP	82.27%	LMS	17.73%
4	8	10		8.8465	VP	93.38%	LMS	6.62%
4	9	10		2.5374	VP	98.89%	LMS	1.11%
5	1	5		7.6767	LMS	67.78%	VP	32.22%
5	2	5		7.85	VP	65.78%	LMS	34.22%
5	3	5		5.0002	VP	89.45%	LMS	10.55%
5	4	5		1.6142	VP	99.04%	LMS	0.96%
5	1	6		9.3793	LMS	76.68%	VP	23.32%
5	2	6		11.3759	LMS	50.19%	VP	49.81%
5	3	6		9.6964	VP	75.33%	LMS	24.67%
5	4	6		5.5463	VP	93.2%	LMS	6.8%
5	5	6		1.6314	VP	99.44%	LMS	0.56%
5	1	7		10.694	LMS	83.78%	VP	16.22%
5	2	7		14.6534	LMS	62.27%	VP	37.73%
5	3	7		14.4434	VP	62.91%	LMS	37.09%
5	4	7		11.1269	VP	81.7%	LMS	18.3%
5	5	7		5.9492	VP	94.67%	LMS	5.33%
5	6	7		1.6883	VP	99.55%	LMS	0.45%
5	1	8		11.9632	LMS	88.45%	VP	11.55%
5	2	8		17.2613	LMS	72.62%	VP	27.38%
5	3	8		19.4132	LMS	50.88%	VP	49.12%
5	4	8		17.2462	VP	68.85%	LMS	31.15%
5	5	8		12.2596	VP	85.47%	LMS	14.53%
5	6	8		6.2351	VP	95.7%	LMS	4.3%
5	7	8		1.7562	VP	99.58%	LMS	0.42%
5	1	9		13.0154	LMS	91.9%	VP	8.1%
5	2	9		19.6909	LMS	79.12%	VP	20.88%
5	3	9		23.303	LMS	63.28%	VP	36.72%
5	4	9		23.2341	VP	56.12%	LMS	43.88%
5	5	9		19.564	VP	73.52%	LMS	26.48%
5	6	9		13.2988	VP	87.24%	LMS	12.76%
5	7	9		6.4973	VP	96.4%	LMS	3.6%
5	8	9		1.7078	VP	99.74%	LMS	0.26%
5	1	10		13.81	LMS	94.11%	VP	5.89%
5	2	10		21.9324	LMS	85.0%	VP	15.0%
5	3	10		27.2938	LMS	70.64%	VP	29.36%
5	4	10		29.1192	LMS	55.79%	VP	44.21%
5	5	10		27.4034	VP	62.13%	LMS	37.87%
5	6	10		21.7913	VP	77.08%	LMS	22.92%
5	7	10		14.1129	VP	89.92%	LMS	10.08%
5	8	10		6.8532	VP	96.85%	LMS	3.15%
5	9	10		1.7857	VP	99.66%	LMS	0.34%
6	1	5		8.2869	LMS	60.57%	VP	39.43%
6	2	5		7.7898	VP	73.64%	LMS	26.36%
6	3	5		4.5601	VP	93.95%	LMS	6.05%
6	4	5		1.3657	VP	99.7%	LMS	0.3%
